review_id,restaurant_id,restaurant_name,review_text,review_text_cleaned,rating,review_date,review_source,word_count,sentiment_score,sentiment_subjectivity,sentiment_category,area,cuisine_primary,price_category
rev_00041,src3_388,Shawarma w Saj,"[Excellent Shawarma with modern twists] Traditional tasty shawarma, with modern twists and rich menu. Very delicious and very well recommended.","Excellent Shawarma with modern twists: Traditional tasty shawarma, with modern twists and rich menu. Very delicious and very well recommended.",5.0,,TripAdvisor,20,,,Unknown,Unknown,Unknown,Unknown
rev_00042,src3_388,Shawarma w Saj,"[Best Shawarma] If you are hungry and need to strive your hunger this is the place to be. Delicious shawarma, smart creative ideas for shawarma styles. Very neat and clean. Affordable prices. I recommend the chicken shawarma burger.  Juicy full of flavors, it will examine your taste buds.","Best Shawarma: If you are hungry and need to strive your hunger this is the place to be. Delicious shawarma, smart creative ideas for shawarma styles. Very neat and clean. Affordable prices. I recommend the chicken shawarma burger. Juicy full of flavors, it will examine your taste buds.",5.0,,TripAdvisor,48,,,Unknown,Unknown,Unknown,Unknown
rev_00043,src3_021,Al Baba,"[17 years a customer in this convenient Saida restaurant] First went to El Baba in 2007.  Convenient spot on main road into Saida.  Wide local menu.  I generally go for the chicken shwarma. but have tried other items.
Staff are welcoming and helpful.  The place is clean and the quality of the food is good and value for money.  There is outside as well as inside sitting.  I will return",17 years a customer in this convenient Saida restaurant: First went to El Baba in 2007. Convenient spot on main road into Saida. Wide local menu. I generally go for the chicken shwarma. but have tried other items. Staff are welcoming and helpful. The place is clean and the quality of the food is good and value for money. There is outside as well as inside sitting. I will return,4.0,,TripAdvisor,70,,,Unknown,Riad El Soloh St.,Unknown,Unknown
rev_00044,src3_021,Al Baba,"[Shawarma in different colors] You can have your shawarma in red color (”chinese”), green (”mexican”) or regular. To my surprise all of them was done with love though, and is really good. A bit heavy maybe but good.","Shawarma in different colors: You can have your shawarma in red color (”chinese”), green (”mexican”) or regular. To my surprise all of them was done with love though, and is really good. A bit heavy maybe but good.",4.0,,TripAdvisor,38,,,Unknown,Riad El Soloh St.,Unknown,Unknown
rev_00045,src3_021,Al Baba,"[Best sweets ever!] It is the best place with sweets we found during our whole trip to Lebanon. Amazing baklava and other pastries. Prices are really good,cheaper than in similar shops in Beirut and sweets are of better quality. I cannot recommend enough - if you taste it, you will understand what I mean!","Best sweets ever!: It is the best place with sweets we found during our whole trip to Lebanon. Amazing baklava and other pastries. Prices are really good,cheaper than in similar shops in Beirut and sweets are of better quality. I cannot recommend enough - if you taste it, you will understand what I mean!",5.0,,TripAdvisor,54,,,Unknown,Riad El Soloh St.,Unknown,Unknown
rev_00046,src3_021,Al Baba,[Great] Best place. Very very professional team and very friendly. Went to grab some baklava and a piece of cake. The staff helped us alot. Great service. The baklava are on point. We brought a piece of cake which has abou sfeir. It is out of this world. Chocolate is of great quality and the taste is great.,Great: Best place. Very very professional team and very friendly. Went to grab some baklava and a piece of cake. The staff helped us alot. Great service. The baklava are on point. We brought a piece of cake which has abou sfeir. It is out of this world. Chocolate is of great quality and the taste is great.,5.0,,TripAdvisor,58,,,Unknown,Riad El Soloh St.,Unknown,Unknown
rev_00047,src3_021,Al Baba,[Scrumptious Sweets!] We stopped at Al Baba for some sweets on our way to Tyre. Our sampling included sanyoura and another delicious treat filled with pistachio. Sanyoura is a traditional Arabic sweet that is a cross between a butter and sugar cookie. Both sweets are very delicious! ,Scrumptious Sweets!: We stopped at Al Baba for some sweets on our way to Tyre. Our sampling included sanyoura and another delicious treat filled with pistachio. Sanyoura is a traditional Arabic sweet that is a cross between a butter and sugar cookie. Both sweets are very delicious!,5.0,,TripAdvisor,47,,,Unknown,Riad El Soloh St.,Unknown,Unknown
rev_00048,src3_162,Falafel Abou Rami,"[Mandatory stop] Amazing taste. Mandatory stop in Sidon. The falafel balls combined with the pickles and the tahini make the sandwich a must try.
The position is right across the entrance in the Castle of the Sea. ",Mandatory stop: Amazing taste. Mandatory stop in Sidon. The falafel balls combined with the pickles and the tahini make the sandwich a must try. The position is right across the entrance in the Castle of the Sea.,5.0,,TripAdvisor,37,,,Unknown,Al Janub,Unknown,Unknown
rev_00049,src3_162,Falafel Abou Rami,"[Excellent and truly authentic ""street falafel"" in Sidon] There's times when only authentic street food will do and Rami's is one of the best I've come across in my many travels and certainly the best falafel I had in Lebanon.

Don't pass this one by, stop and enjoy!","Excellent and truly authentic ""street falafel"" in Sidon: There's times when only authentic street food will do and Rami's is one of the best I've come across in my many travels and certainly the best falafel I had in Lebanon. Don't pass this one by, stop and enjoy!",5.0,,TripAdvisor,48,,,Unknown,Al Janub,Unknown,Unknown
rev_00050,src3_162,Falafel Abou Rami,[Good food and professional service] Very good falafel. Fast and professional service. You can take away or eat at the terrace. I recommend it.,Good food and professional service: Very good falafel. Fast and professional service. You can take away or eat at the terrace. I recommend it.,5.0,,TripAdvisor,24,,,Unknown,Al Janub,Unknown,Unknown
rev_00051,src3_162,Falafel Abou Rami,"[delicious and fabulous falafel snack / good service] should know it's not a restaurant with varieties of plates but a snack for"" falafel food"" sandwiches","delicious and fabulous falafel snack / good service: should know it's not a restaurant with varieties of plates but a snack for"" falafel food"" sandwiches",4.0,,TripAdvisor,25,,,Unknown,Al Janub,Unknown,Unknown
rev_00052,src3_162,Falafel Abou Rami,[Very local experience!] This restaurant cannot be missed when entering the souq. You can get a falafel and a drink for less than 5 Euros/USD and the older men will prepare your falafel then and there with their bare hands. It is a fun experience to watch. And the falafel is great!,Very local experience!: This restaurant cannot be missed when entering the souq. You can get a falafel and a drink for less than 5 Euros/USD and the older men will prepare your falafel then and there with their bare hands. It is a fun experience to watch. And the falafel is great!,5.0,,TripAdvisor,52,,,Unknown,Al Janub,Unknown,Unknown
rev_00053,src3_298,Moro Resto Cafe,"[Deserves more than 5stars] Friendly people.  Perfect Argile. Cheese cake tastes so good same as cappuccino, a d a pretty view.  We were there until midnight and they never complained. They waited for us to close the place.I would love to give them more than five starts if I could and 5 ❤️❤️❤️❤️❤️ from me.
Det er sterkt anbefales å besøke denne restauranten .Hyggelig folk , fint utsikt, shisha var så godt.Dere fortjener met enn 5 stjerner fortsatt med den gode hard arbeide. Takk for tålmodighet","Deserves more than 5stars: Friendly people. Perfect Argile. Cheese cake tastes so good same as cappuccino, a d a pretty view. We were there until midnight and they never complained. They waited for us to close the place.I would love to give them more than five starts if I could and 5 ❤️❤️❤️❤️❤️ from me. Det er sterkt anbefales å besøke denne restauranten .Hyggelig folk , fint utsikt, shisha var så godt.Dere fortjener met enn 5 stjerner fortsatt med den gode hard arbeide. Takk for tålmodighet",5.0,,TripAdvisor,86,,,Unknown,Moro Center Bramiyeh,Unknown,Unknown
